Title	Description	Link	pubDate
🎬 Is it possible to store electricity? We explain in simple word...	Is it possible to store electricity? Let's explain in simple words Video is too big	https://t.me/dtek_ua/1874	2024-09-27T01:54:16-07:00
🎬 What kind of burnt-out transformer is standing in the center o...	What kind of burnt-out transformer is standing in the center of Kyiv? Let's explain in simple words Video is too big	https://t.me/dtek_ua/1873	2024-09-24T01:35:53-07:00
🖼 ❤️‍🩹Two mine workers in Donetsk region died due to Russian sh...	❤️‍🩹Two mine workers in Donetsk region died due to Russian shelling Tragic news for the entire Ukrainian mining family. According to the Ministry of Energy, Russia attacked one of the mines in the Donetsk region. A fire broke out on the territory of the enterprise. Two female workers were found dead. Irreparable loss. We express our sincere condolences to family, friends and colleagues. The enemy continues to attack civilian objects. Ukrainians working near the contact line are in particular danger. Including the miners, who in these dark times are doing everything possible to provide the country with coal. We will never forget and never forgive the crimes of the Russian Federation. Eternal memory and honor to the dead.	https://t.me/dtek_ua/1872	2024-09-22T10:11:00-07:00
🖼 Ukrainian machine builders are the coolest in the world 💪 Con...	Ukrainian machine builders are the coolest in the world 💪Congratulations to our colleagues on their professional holiday. Thank you for your important work during the war. Special words of thanks for the unique equipment that helps our miners extract coal. We are proud to prepare side by side with you for the winter of 24/25. The battle for light continues!	https://t.me/dtek_ua/1871	2024-09-21T23:11:22-07:00
🖼 Thank you to everyone who participated in the open installatio...	Thank you to everyone who participated in the open installations - Battle for Light! We invite everyone who is in Kyiv to Contract Square - look at the 40-ton transformer destroyed by the enemy. So you will not only be able to see with your own eyes what the last Our colleagues have seen for 2.5 years. The battle for light continues. Let's stand and win 🇺🇦	https://t.me/dtek_ua/1861	2024-09-21T00:12:50-07:00
🎬 How much does it cost to restore the TPP? We explain in simple...	How much does it cost to restore the TPP? Let's explain in simple words. Video is too big	https://t.me/dtek_ua/1860	2024-09-20T02:45:47-07:00
🖼 September 20: light restrictions are not planned According to ...	September 20: light restrictions are not planned. According to information from Ukrenergo, Friday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1859	2024-09-19T09:05:52-07:00
🖼 This transformer was once an important part of one of the ther...	This transformer was once an important part of one of the DTEK thermal power plants. Like dozens of others, it suffered from Russian shelling - it survived several hits by shrapnel and was eventually completely destroyed. We called this installation -Battle for Light-. It gives Ukrainians the opportunity to personally see and assess the scale of the destruction of Ukrainian energy infrastructure facilities, which have undergone more than 1,000 Russian attacks since October 2022. As a result, the enemy destroyed almost 90% of all thermal and 45% of hydro generation, and due to this year's shelling, our country lost 9 GW of capacity.-The exposed transformer has its own story - after the shelling, it burned for a day because it was impossible to put it out. And, unfortunately, due to extensive damage, it cannot be restored. We set it up in Kyiv so that everyone could see it with their own eyes, as the energy workers at the TPP and other energy facilities see.&nbsp;However, despite all the difficulties and daily risks of coming under enemy fire,&nbsp;Ukrainian energy workers continue their battle for light-,&nbsp;-&nbsp; said the executive director of DTEK Dmytro Saharuk. We are waiting for you at Kontraktova Square. Come with friends and families.	https://t.me/dtek_ua/1854	2024-09-19T05:14:29-07:00
🎬 The installation -Battle for Light- opens tomorrow in Kyiv. Ev...	Already tomorrow, the installation -Battle for light- opens in Kyiv. Everyone will be able to see live what the TPP equipment looks like after the arrivals. The video shows one of the transformers destroyed by Russia. We installed it on Kontraktova Square in the capital, so that everyone could see what energy workers constantly see at their workplaces after the shelling of the Russian Federation. This is a very important installation that allows us to assess the extent of the destruction of the energy industry in Ukraine. come Invite friends and relatives.	https://t.me/dtek_ua/1853	2024-09-18T10:29:33-07:00
🖼 September 19: light restrictions are not planned According to ...	September 19: light restrictions are not planned. According to information from Ukrenergo, Thursday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1852	2024-09-18T07:17:08-07:00
🖼 💡 September 18: light restrictions are not planned According ...	💡September 18: light restrictions are not planned According to information from Ukrenergo, Wednesday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1851	2024-09-17T07:49:00-07:00
🖼 🇺🇦 Congratulations to the employees of the State Emergency S...	🇺🇦 Congratulations to the employees of the State Emergency Service on the Day of the Savior! You are the first to come to the rescue, put out the flames and save lives. It is thanks to your prompt work that energy companies can return light and heat to the homes of Ukrainians after enemy shelling. Thank you and we are proud to work side by side!	https://t.me/dtek_ua/1844	2024-09-16T23:57:30-07:00
🖼 💡 September 17: light restrictions are not planned According ...	💡September 17: light restrictions are not planned According to information from Ukrenergo, Tuesday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1843	2024-09-16T07:22:37-07:00
🎬 Will there be coal in winter? We explain in simple words	Will there be coal in winter? Let's explain in simple words Video is too big	https://t.me/dtek_ua/1842	2024-09-16T00:38:29-07:00
🖼 💡 September 16: light restrictions are not planned According ...	💡September 16: light restrictions are not planned According to information from Ukrenergo, Monday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1841	2024-09-15T08:54:05-07:00
🖼 💡 September 15: light restrictions are not planned According ...	💡September 15: light restrictions are not planned According to information from Ukrenergo, Sunday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1840	2024-09-14T07:53:17-07:00
🖼 🇺🇦 Energy workers congratulate tankers with a professional h...	🇺🇦 Energy workers congratulate tankers with a professional holiday! You are the reliable armor of the Ukrainian people. Thank you for your courage, determination and bravery. We wish endurance, stability and new victories. Glory to Ukraine!	https://t.me/dtek_ua/1839	2024-09-13T23:09:35-07:00
🖼 💡 September 14: light restrictions are not planned According ...	💡September 14: light restrictions are not planned According to information from Ukrenergo, Saturday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1838	2024-09-13T08:00:33-07:00
🖼 💡 September 13: light restrictions are not planned According ...	💡September 13: light restrictions are not planned According to information from Ukrenergo, Friday should pass without power outages. ▪️If there are any changes, we will definitely inform you on our Telegram channel. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1837	2024-09-12T07:56:01-07:00
🖼 🇺🇦 💪DTEK invests €140 million in energy storage facilities ...	🇺🇦 💪DTEK invests €140 million in energy storage facilities to strengthen Ukraine's energy security DTEK will build energy storage facilities in Ukraine with a total capacity of 200 MW to help build a safe and -green- energy system. €140 million will be invested in the project, making the company the largest investor in energy storage facilities in Ukraine. 🔋The batteries will be commissioned no later than September 2025 and will begin providing Ukrenergo auxiliary services. 🔋 We are talking about a number of objects geographically distributed across Ukraine. On August 22, DTEK, together with other energy industry players, won the Ukrenergo auction. This opens up opportunities for the development of the energy storage market and the construction of new balancing capacities. 🔋Energy storage facilities are a strategic direction of DTEK development. - Despite the war and limited access to the foreign capital market, we continue to invest in Ukraine. This is not only the restoration of the destroyed, but also the construction of new facilities within the framework of our long-term development strategy. DTEK was the first in Ukraine to start building energy storage systems in 2021 and actually opened this market in Ukraine. Our priority remains unchanged — it is the development of green energy in Ukraine, the accelerated integration of our energy system into Europe, and the improvement of the energy security of our country, - noted the CEO of DTEK Maksym Timchenko.	https://t.me/dtek_ua/1836	2024-09-12T05:00:47-07:00
🖼 ‼️Kyiv, Kyiv, Odesa, Dnipropetrovsk, Donetsk oblasts: we are m...	‼️Kyiv, Kyiv, Odesa, Dnipropetrovsk, Donetsk regions: we are moving to stabilization shutdowns According to the Ukrenergo team, one round of shutdowns will be applied in the indicated regions from 13:00 to 23:00. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1835	2024-09-12T01:46:15-07:00
🎬 💡 September 12: light restrictions are not planned According ...	💡September 12: light restrictions are not plannedAccording to information from Ukrenergo, Thursday should pass without power outages. Subscribe, share with friends and relatives.	https://t.me/dtek_ua/1834	2024-09-11T08:56:23-07:00
