Title	Description	Link	pubDate	Image
Ukraine’s warriors brace for a Kremlin surge in the south	Vladimir Putin’s war machine is pushing harder and crushing Ukrainian morale	https://www.economist.com/europe/2024/11/24/ukraines-warriors-brace-for-a-kremlin-surge-in-the-south	2024-11-24T06:11:02-08:00	
Priyanka Gandhi: dynastic scion, and hope of India’s opposition	Poised to enter parliament, she may have bigger ambitions than that	https://www.economist.com/asia/2024/11/23/priyanka-gandhi-dynastic-scion-and-hope-of-indias-opposition	2024-11-23T09:03:29-08:00	
Bolsonaro’s bid to regain Brazil’s presidency may end in prison	Brazilian police have accused some his backers of involvement not just in a coup, but in an assassination plot	https://www.economist.com/the-americas/2024/11/22/bolsonaros-bid-to-regain-brazils-presidency-may-end-in-prison	2024-11-22T09:02:22-08:00	
Vladimir Putin fires a new missile to amplify his nuclear threats	The attack on Ukraine is part of a new era of missile warfare	https://www.economist.com/europe/2024/11/21/vladimir-putin-fires-a-new-missile-to-amplify-his-nuclear-threats	2024-11-21T14:58:22-08:00	
The arrest warrant is a diplomatic disaster for Netanyahu	But may also undermine the International Criminal Court	https://www.economist.com/middle-east-and-africa/2024/11/21/the-arrest-warrant-for-netanyahu-will-have-big-consequences	2024-11-21T12:38:04-08:00	
Israel’s hardliners reckon Gaza’s chaos shows they must control it	Only 11 out of a recent convoy of 109 aid trucks managed to get in	https://www.economist.com/middle-east-and-africa/2024/11/21/israels-hardliners-reckon-gazas-chaos-shows-they-must-control-it	2024-11-21T05:52:31-08:00	
A genocidal militia’s quest for legitimacy	A warring party in Sudan claims it wants to talk peace	https://www.economist.com/middle-east-and-africa/2024/11/21/a-genocidal-militias-quest-for-legitimacy	2024-11-21T05:52:31-08:00	
Why GM crops aren’t feeding Africa	Despite decades of research, few countries grow them there	https://www.economist.com/middle-east-and-africa/2024/11/21/why-gm-crops-arent-feeding-africa	2024-11-21T05:52:31-08:00	
A rise in antisemitism puts Europe’s liberal values to the test	The return of Europe’s oldest scourge	https://www.economist.com/europe/2024/11/21/a-rise-in-antisemitism-puts-europes-liberal-values-to-the-test	2024-11-21T05:52:31-08:00	
Parlacen, a bizarre parliament, is a refuge for bent politicians	A seat in the Central American body offers immunity from prosecution	https://www.economist.com/the-americas/2024/11/21/parlacen-a-bizarre-parliament-is-a-refuge-for-bent-politicians	2024-11-21T05:52:31-08:00	
The mafia’s latest bonanza: salmon heists	Fish farming is big business in Chile. Stealing fish is, too	https://www.economist.com/the-americas/2024/11/21/the-mafias-latest-bonanza-salmon-heists	2024-11-21T05:52:31-08:00	
Racial tensions boil over in New Zealand	A controversial bill regarding Maori people punctures its relative harmony	https://www.economist.com/asia/2024/11/21/racial-tensions-boil-over-in-new-zealand	2024-11-21T05:52:31-08:00	
The Caspian Sea is shrinking rapidly	This has big implications for Russia, which has come to rely on Central Asian ports	https://www.economist.com/asia/2024/11/21/the-caspian-sea-is-shrinking-rapidly	2024-11-21T05:52:31-08:00	
Helping America’s hawks get inside the head of Xi Jinping	China’s leader is a risk-taker. How far will he go in confronting America?	https://www.economist.com/china/2024/11/21/helping-americas-hawks-get-inside-the-head-of-xi-jinping	2024-11-21T05:52:31-08:00	
Trump, trade and feeding China’s pigs	As a trade war looms, China looks to cut its reliance on America	https://www.economist.com/china/2024/11/21/trump-trade-and-feeding-chinas-pigs	2024-11-21T05:52:31-08:00	
Once a free-market pioneer, Sri Lanka takes a leap to the left	A new president with Marxist roots now dominates parliament too	https://www.economist.com/asia/2024/11/21/once-a-free-market-pioneer-sri-lanka-takes-a-leap-to-the-left	2024-11-21T04:28:21-08:00	
The mystery of India’s female labour-force participation rate	A good news story? Maybe	https://www.economist.com/asia/2024/11/21/the-mystery-of-indias-female-labour-force-participation-rate	2024-11-21T04:28:01-08:00	
Why is it so hard for Indians to get a visa?	Outsourcing firms are capitalising on Indians’ misery	https://www.economist.com/asia/2024/11/21/why-is-it-so-hard-for-indians-to-get-a-visa	2024-11-21T04:27:45-08:00	
The surprising stagnation of Asia’s middle classes	It could shake-up everything from profits to politics	https://www.economist.com/asia/2024/11/21/the-surprising-stagnation-of-asias-middle-classes	2024-11-21T04:27:25-08:00	
Once dominant, Germany is now desperate	As an election looms its business model is breaking down	https://www.economist.com/europe/2024/11/20/once-dominant-germany-is-now-desperate	2024-11-20T10:39:35-08:00	
Germany election 2025 tracker: who’s ahead in the polls?	Follow the latest odds for which parties may form the next government	https://www.economist.com/interactive/2025-german-election	2024-11-20T08:31:12-08:00	
Get ready for 'Maximum Pressure 2.0' on Iran	The Trump White House may bomb and penalise the regime into a deal	https://www.economist.com/middle-east-and-africa/2024/11/19/get-ready-for-maximum-pressure-20-on-iran	2024-11-19T10:56:50-08:00	
Snuffing out the flame of freedom in Hong Kong	Dozens of democracy activists are thrown into jail for up to a decade	https://www.economist.com/china/2024/11/19/snuffing-out-the-flame-of-freedom-in-hong-kong	2024-11-19T10:37:14-08:00	
Is your master’s degree useless?	New data show a shockingly high proportion of courses are a waste of money	https://www.economist.com/international/2024/11/18/is-your-masters-degree-useless	2024-11-18T14:39:06-08:00	
Ukraine can, at last, use its Western missiles inside Russia	Joe Biden wants to send North Korea a message	https://www.economist.com/europe/2024/11/18/ukraine-can-at-last-use-its-western-missiles-inside-russia	2024-11-18T02:47:45-08:00	
Firing American missiles at Russia won’t change Ukraine’s fortunes	But Joe Biden wants to send North Korea a message	https://www.economist.com/europe/2024/11/18/firing-american-missiles-at-russia-wont-change-ukraines-fortunes	2024-11-18T02:47:45-08:00	
Ukraine can, at last, use its American missiles inside Russia	Joe Biden wants to send North Korea a message	https://www.economist.com/europe/2024/11/18/ukraine-can-at-last-use-its-american-missiles-inside-russia	2024-11-18T02:47:45-08:00	
