Title	Description	Link	pubDate	Image
From Karbala to Mashhad: Lavish Budgets Fuel Iran's Religious Walks	After Masoud Pezeshkian’s election as president of Iran, his consistent attendance at Muharram mourning ceremonies - while avoiding pres ...	https://iranwire.com/en/politics/133620-from-karbala-to-mashhad-lavish-budgets-fuel-irans-religious-walks/	2024-09-05T00:02:59-07:00	
Tehran University Music Professor Shot Dead	A female musician and music professor at Tehran University was found shot dead in a house in northern Rasht on Wednesday.According to R ...	https://iranwire.com/en/news/133605-tehran-university-music-professor-shot-dead/	2024-09-04T20:59:53-07:00	
Iran Arrests Kurdish Activists Ahead of 2022 Uprising Anniversary	Security forces in Iran's Kurdish-speaking areas have intensified their crackdown on civil activists and families of protest victims as ...	https://iranwire.com/en/news/133619-iran-arrests-kurdish-activists-ahead-of-2022-uprising-anniversary/	2024-09-04T20:57:38-07:00	
Murder Suspect Dies in Iranian Police's Custody	A suspect in a murder case has died while in police custody in Iran's northern Gilan-e Gharb, officials said. The incident was reported ...	https://iranwire.com/en/news/133602-murder-suspect-dies-in-iranian-polices-custody/	2024-09-04T18:13:07-07:00	
Iran Denies Medical Care to Political Prisoner	Iranian authorities have denied medical treatment to another prisoner with severe health problems.Farshad Etemadifar, a political priso ...	https://iranwire.com/en/prisoners/133574-iran-denies-medical-care-to-political-prisoner/	2024-09-04T07:22:40-07:00	
Kurdish Activist Remains Missing for Three Weeks After Arrest	Concerns are mounting for the safety of Lotfullah Parviz, a 35-year-old Kurdish civil and environmental activist who has been arrested b ...	https://iranwire.com/en/prisoners/133573-kurdish-activist-remains-missing-for-three-weeks-after-arrest/	2024-09-04T07:19:15-07:00	
Iranian Boxing Official Murdered at Robat Karim Residence	Isa Golmohammadi, the spokesman for Iran's boxing federation, was murdered and found dead in his private garden in the Robat Karim distr ...	https://iranwire.com/en/news/133572-iranian-boxing-official-murdered-at-robat-karim-residence/	2024-09-04T07:16:26-07:00	
Iran Arrests Kurdish Singer Amid Crackdown	Iranian security forces have detained Kurdish artist and singer Omid Ahmadnejad and transferred him to an undisclosed location.The 35-y ...	https://iranwire.com/en/society/133556-iran-arrests-kurdish-singer-amid-crackdown/	2024-09-04T04:00:23-07:00	
Labor Strike at Iran's Pars Wagon Enters Sixth Week	The labor strike at Pars Wagon Company in central Arak has entered its sixth week, with tensions escalating after the arrest of several ...	https://iranwire.com/en/news/133563-labor-strike-at-irans-pars-wagon-enters-sixth-week/	2024-09-04T03:57:39-07:00	
Iranian Families Struggle with Sharp Hike in School Supply Costs	As the new school year approaches, Iranian families face mounting concerns over the rising costs of school supplies. Mohsen Golestani, ...	https://iranwire.com/en/news/133562-iranian-families-struggle-with-sharp-hike-in-school-supply-costs/	2024-09-04T03:24:00-07:00	
Iran Summons Australian Envoy Over Online LGBTQ+ Post	Iran has summoned the Australian ambassador in Tehran following a social media post by the embassy celebrating an LGBTQ+ awareness day. ...	https://iranwire.com/en/news/133559-iran-summons-australian-envoy-over-online-lgbtq-post/	2024-09-04T02:45:56-07:00	
2009 Tortures Resurface in Heated Zeidabadi-Taeb Debate	A heated debate between former political prisoner Ahmad Zeidabadi and Mehdi Taeb, head of the IRGC's Ammar base and brother of Hossein T ...	https://iranwire.com/en/politics/133538-2009-tortures-resurface-in-heated-zeidabadi-taeb-debate/	2024-09-03T08:02:56-07:00	
Iran Expels Bodybuilder from Team for Gifting Medal to Girlfriend	The Islamic Republic's authorities dismissed a member of Iran's national bodybuilding team after he presented his championship medal to ...	https://iranwire.com/en/news/133533-iran-expels-bodybuilder-from-team-for-gifting-medal-to-girlfriend/	2024-09-03T05:55:50-07:00	
Iranian Prisoners' Anti-Execution Campaign Reaches 32nd Week	The 'No Execution Tuesdays' campaign, a prisoner-led initiative against capital punishment in Iran, has entered its 32nd consecutive wee ...	https://iranwire.com/en/prisoners/133524-iranian-prisoners-anti-execution-campaign-reaches-32nd-week/	2024-09-03T05:31:27-07:00	
3 Kids Drown Seeking Relief from Heat Amid Water, Power Cuts	At least three children drowned in southern Khuzestan province over the past week amid intense heat and continuous power outages.Reside ...	https://iranwire.com/en/news/133531-3-kids-drown-seeking-relief-from-heat-amid-water-power-cuts/	2024-09-03T05:30:03-07:00	
Iran Arrests Teen Brother of Slain 2022 Protester	The Islamic Republic's authorities have arrested the teenage brother of a protester killed during the 2022 protests.Ramyar Abubakri, 16 ...	https://iranwire.com/en/news/133525-iran-arrests-teen-brother-of-slain-2022-protester/	2024-09-03T04:22:50-07:00	
Held Without Trial, Political Prisoner Denied Medical Care in Iran	Iranian authorities have denied medical treatment to a prisoner with severe health problems. Masoud Jamaei, a political detainee held i ...	https://iranwire.com/en/prisoners/133519-held-without-trial-political-prisoner-denied-medical-care-in-iran/	2024-09-03T03:22:39-07:00	
164,000 Children Out of School in Iran, Official Reports	Rezvan Hakimzadeh, Iran's newly appointed Deputy of Primary Education in the Ministry of Education, has announced that at least 164,000 ...	https://iranwire.com/en/news/133523-164000-children-out-of-school-in-iran-official-reports/	2024-09-03T03:18:00-07:00	
How Long Will the Khamenei-Pezeshkian Honeymoon Last?	Supporters of President Masoud Pezeshkian are hopeful for a prolonged honeymoon period between his administration and Supreme Leader Ali ...	https://iranwire.com/en/politics/133493-how-long-will-the-khamenei-pezeshkian-honeymoon-last/	2024-09-02T06:11:34-07:00	
Iranian Forces Shoot Dead Two Baluch Brothers	The Islamic Republic's armed forces directly fired at and killed two Baluch men in the central Yazd province.The victims have been iden ...	https://iranwire.com/en/news/133486-iranian-forces-shoot-dead-two-baluch-brothers/	2024-09-02T03:46:33-07:00	
Iranian Army Attributes Raisi's Helicopter Crash to 'Climatic Conditions'	General Staff of the Armed Forces of the Islamic Republic has published its final report on the causes and circumstances of a helicopter ...	https://iranwire.com/en/news/133485-iranian-army-attributes-raisis-helicopter-crash-to-climatic-conditions/	2024-09-02T03:43:31-07:00	
Prominent Iranian Political Prisoner Faces New Charges	Mostafa Tajzadeh, a prominent Iranian political prisoner, has revealed that a new case has been filed against him for alleged anti-gover ...	https://iranwire.com/en/news/133484-prominent-iranian-political-prisoner-faces-new-charges/	2024-09-02T03:38:04-07:00	
Shameless': Imprisoned Nobel Laureate in Iran Slams Custodial Death	Narges Mohammadi, the Nobel Peace Prize-winning human rights activist and political prisoner in Iran, has said the Islamic Republic shou ...	https://iranwire.com/en/news/133480-shameless-imprisoned-nobel-laureate-in-iran-slams-custodial-death/	2024-09-02T02:46:21-07:00	
Iran Sentences Editor to 12 Years in Prison	The Islamic Republic's authorities have sentenced an Iranian translator and editor to 12 years in prison.Hossein Shanbehzadeh has been ...	https://iranwire.com/en/news/133478-iran-sentences-editor-to-12-years-in-prison/	2024-09-02T02:18:56-07:00	
August Brings Fresh Wave of Arrests and Harassment for Iran’s Baha’i Minority	The Islamic Republic's authorities have continued to arrest members of the Baha'i religious minority throughout July and August.On July ...	https://iranwire.com/en/bahais-of-iran/133495-august-brings-fresh-wave-of-arrests-and-harassment-for-irans-bahai-minority/	2024-09-01T21:23:02-07:00	
Kurdish Sunni Cleric Receives Over a Year in Prison for Anti-Government Stance	Iranian authorities have sentenced a Sunni Muslim cleric to over a year in prison.Saber Khodamoradi, the Friday prayer leader of Qavah ...	https://iranwire.com/en/news/133403-kurdish-sunni-cleric-receives-over-a-year-in-prison-for-anti-government-stance/	2024-08-30T04:31:09-07:00	
Iranian Political Prisoner Rushed to Hospital, Returned Without Treatment	Afshin Baymani, a political prisoner incarcerated in Qezelhesar prison, was rushed to a hospital outside the prison on Thursday night du ...	https://iranwire.com/en/prisoners/133401-iranian-political-prisoner-rushed-to-hospital-returned-without-treatment/	2024-08-30T04:25:36-07:00	
Iran Executes Two More Prisoners Amid Spike in Death Penalty	The Islamic Republic's authorities have carried out the executions of two prisoners amid a significant rise in death penalties.The deat ...	https://iranwire.com/en/news/133397-iran-executes-two-more-prisoners-amid-spike-in-death-penalty/	2024-08-30T03:15:51-07:00	
US Navy Rescues Two Iranian Mariners from International Waters	The United States Navy rescued two Iranian mariners in distress last Friday in international waters, according to a statement from the U ...	https://iranwire.com/en/news/133391-us-navy-rescues-two-iranian-mariners-from-international-waters/	2024-08-30T01:19:18-07:00	
Lost Control': Iranian Police Admit Killing Man in Custody	The Islamic Republic's police have acknowledged that officers lost control of their 'anger and emotions' during an altercation with a yo ...	https://iranwire.com/en/news/133393-lost-control-iranian-police-admit-killing-man-in-custody/	2024-08-29T23:32:57-07:00	
Second Iranian Soldier Dies After Gas Leak at IRGC Center	The Islamic Revolutionary Guard Corps (IRGC) Public Relations office in Iran's Isfahan province has announced the death of another soldi ...	https://iranwire.com/en/news/133364-second-iranian-soldier-dies-after-gas-leak-at-irgc-center/	2024-08-29T04:12:59-07:00	
Political Prisoner Faces Court for Prison Bedbugs Complaint	The court hearing for Zia Nabavi, a political prisoner held in Iran's Evin Prison, took place on Wednesday via video conference in a fre ...	https://iranwire.com/en/news/133360-political-prisoner-faces-court-for-prison-bedbugs-complaint/	2024-08-29T04:05:54-07:00	
Iranian Journalist Stabbed, Undergoes Surgery	An outspoken Iranian journalist was stabbed in the Kurdish town of Sanandaj in Iran.Ejlal Ghawami, a Kurdish journalist from Sanandaj, ...	https://iranwire.com/en/journalism-is-not-a-crime/133358-iranian-journalist-stabbed-undergoes-surgery/	2024-08-29T03:09:11-07:00	
Young Iranian Man Dies From Torture in Police Custody	A young Iranian man died under torture while in custody at a detention center in northern Gilan province.Seyyed Mohammad Mirmousavi, a ...	https://iranwire.com/en/news/133352-young-iranian-man-dies-from-torture-in-police-custody/	2024-08-29T03:08:09-07:00	
Former Iranian Official Credits 2022 Protests for Women in Cabinet	A former Iranian government official has attributed the inclusion of women in President Masoud Pezeshkian's cabinet to the 2022 nationwi ...	https://iranwire.com/en/news/133355-former-iranian-official-credits-2022-protests-for-women-in-cabinet/	2024-08-29T02:31:08-07:00	
