Title	Description	Link	pubDate
🔁 🇰🇵🇷🇺🇺🇦 Recently, the first allegedly video evidence appe...	Forwarded From Awakening Dragon 🐲🇰🇵🇷🇺🇺🇦 Recently, the first alleged video evidence has appeared that North Korean soldiers are participating in the Ukrainian conflict. In the video, two soldiers from the DPRK who were captured in the Kursk region are interrogated. Colleagues from Rybar write that from such a limited number of phrases spoken by the prisoners, it is difficult to understand whether these are really North Korean servicemen. And this is true. However, there is still something to complain about.🔻For example, during the interrogation, the translator asks the first prisoner if he wants to return to North Korea. He asks this question twice - first he uses the word 북한 (bukhan) and then the word 조선 (joseon). And only the second time he receives an answer. It is important to understand here that in South Korea a neighbor is called -pukhan-. The North Koreans themselves call their country Choson. The fact that the prisoner responded only for the second time may prove that he is indeed a citizen of the DPRK. ▪️When asking a question to another prisoner, the translator uses only the word -pukhan-. And he immediately receives an answer. Taking this into account, one could immediately accuse the Ukrainians of lying, however, there is a -but-. As can be seen from the previous photos and videos, the interrogated people are together in the same cell. The second prisoner most likely figured out from the previous questions addressed to the first what they wanted from him. So understanding where they come from is really challenging. ❗️By the way, about the Korean voiceover. Don’t think that the Ukrainians hired a translator - South Korean media write that the Southern National Intelligence Service sent a representative to Ukraine. The dispatch of an intelligence translator is a continuation of last year’s story, when the Seoul authorities’ plans to send a group to Ukraine to interrogate North Korean prisoners of war were leaked to the media. It is unknown whether they were fully implemented. However, after the appearance of this video, we can definitely say that the Ukrainians and South Koreans have begun cooperation in this area. Even despite the opposition from the opposition in Seoul.@awaken_dragonTelegramRybar🇰🇵🇷🇺🇺🇦 For the second day we have been discussing with the Awakened Dragon @awaken_dragon the video posted by the GUR members with two captured Koreans. Do you understand what a thing: in practice, in addition to individual words or features of writing, determine by such a small number...	https://t.me/rybar/67114	2025-01-12T22:58:00-08:00
🔁 #Summary for the morning of January 13, 2025 ▪️ At night, elec...	Forwarded From Two Majors #Summary for the morning of January 13, 2025▪️ At night, electronic warfare and air defense systems suppressed and destroyed several enemy UAVs in the suburbs of Voronezh. Also, a drone was shot down over the Bryansk region.▪️ In the Kursk region there are battles on the outskirts of the village. Cellars, in Makhnovka, near Russky Porechny and Kruglenky. The enemy yesterday distributed a video recording of an interview, as stated, of two captured DPRK servicemen. Even Zelensky was brought in to hold the information event, although the Treaty on Strategic Partnership between Russia and the DPRK, as well as the participation of foreign military personnel in battles on the side of Ukraine, have not been any sensation for a long time.▪️ East of Pokrovsk (Krasnoarmeysk), the enemy yesterday admitted a temporary loss of control over the outcome highway Pokrovsk-Konstantinovka (3 km east of the village of Malinovka). In any case, the road is already under the fire control of the Russian Armed Forces, which complicates the enemy’s logistics.▪️ Southeast of Kurakhovo, the Russian Armed Forces liberated the village of Yantarnoye. ▪️ In the Vremevka area, our group units continue to block and encircle the enemy in Velikaya (Bolshaya) Novoselka. There are battles for Neskuchnoye, followed by clearing and consolidation, which will allow Velikaya Novoselka to be captured from the southwest. Conditions are being created for the operational encirclement of the enemy.▪️ On the Zaporozhye Front, intelligence from the 58th Guards Combined Arms Army revealed that the enemy, having failed to achieve results in the Kamensky direction, is transferring reinforcements to the Orekhov area. Concentrates forces there to create strike fists and attempt revenge for the lost territories in the Rabotino, Malaya Tokmachka and Belogorye areas. Yesterday, ultra-high activity of enemy FPV drones was recorded in the Kamensky direction.▪️ In the Bryansk region, yesterday a woman was killed as a result of an attack on the Karachevsky district. Another local resident was injured. Several households were damaged.▪️ In the Belgorod region, in the village of Borisovka, a drone detonated on the territory of a commercial facility. The village of Berezovka was attacked by an enemy drone. In the village of Zozuli, an FPV drone hit a car. In the Grayvoronsky district in the village of Golovchino, a woman was injured as a result of a drone attack. In the village of Plotvyanka, Volokonovsky district, two FPV drones attacked a private home. In the Belgorod region, in the village of Malinovka, a UAV detonated near a private house. Another drone attacked the village of Yasnye Zori. A drone attack also occurred in the village of Ilek-Penkovka, Krasnoyaruzhsky district. In the area of ​​the village of Dunayka, a Ukrainian Armed Forces drone hit a moving car, injuring a woman.▪️ In the DPR in Gorlovka, a driver was killed as a result of an Ukrainian Armed Forces UAV dropping onto a city bus. A man died at a public transport stop - Mercury Plant. Three more civilians were wounded as a result of the shelling. In liberated Kurakhovo, a civilian was wounded as a result of shelling by the Ukrainian Armed Forces. The summary was compiled by: Two majors Telegram Two majors South-west of Kurakhovo Stormtroopers of the 10th Tank Regiment of the 20th Guards Motorized Rifle Division liberated the village of Yantarnoye. Two majors	https://t.me/rybar/67113	2025-01-12T22:40:00-08:00
⭐️ Crisis morning from Rybar: review of events on January 11-12 ➖...	⭐️ Crisis morning from Rybar: review of events January 11-12➖➖➖➖➖➖➖➖➖The @Rybar team constantly reviews events in various crisis regions of the world. This is important for understanding cause-and-effect relationships, explaining the importance of events on the near and far frontiers from the point of view of the possible application of Russian efforts and identifying threats. ➖➖➖➖➖➖➖➖➖⚡️ The successes of the Russian Armed Forces in the Kurakhovsky direction, the assault on the waste heaps of Dzerzhinsk and the help of the so-called West. Ukraine - a summary of events in the Northern Military District zone🌬 Militant attacks in Syria and Israeli police operations in Palestine - a summary of events in the Greater Middle East ✊ Operation against the -main affiliate of the Islamic State, Italian expansion in Africa and the American-French game in Morocco - summary about events in Africa➖➖➖➖➖➖➖➖➖Our morning video reports are published exclusively on @SolovievLive.➖➖➖➖➖➖➖➖➖#summary #broadcasts @rybarSupport usRUTUBESuccesses of the Russian Armed Forces in the Kurakhovsky direction and the assault on the waste heaps of Dzerzhinsk - summary for January 11-12 Morning briefing by project manager Mikhail Zvinchuk on the situation in the special military operation zone.	https://t.me/rybar/67112	2025-01-12T22:11:36-08:00
🔁 ❓💸 Why support us? Against the backdrop of urgent collections...	Forwarded From Rybar❓💸 Why support us? Against the background of urgent collections for the needs of the units, the requests of the Rybar team to neglect a cup of coffee and donate the conditional 150 rubles for Russian analytics look from the point of view of many ridiculous. Many do not understand why support an information project at all, because it is of no use. There is a point: we concentrate on covering the actions of the enemy, which increases the awareness of our troops (by helping us, you are helping them with information). We tell our bureaucrats what is happening in distant countries so that they can make informed decisions. We fight off information attacks and show what is really happening. If you think that all this is unimportant, well, you are right. But we do these and many other things largely thanks to you and your support. With your help, we are capable of more.❓How to support us?📄offer an information order or simply use our services;📍join our GIS service map.rybar.ru🖋subscribe to the closed channel @rybar_plus_bot or the Rybar+ section with our reports and with notes in the margins💵 make a direct transfer to a legal account through SBP💰 use the donation button on our website rybar.ru💲 transfer cryptocurrency to us What seems like an unnoticeable contribution to you is an opportunity for us to develop. Yours @rybar	https://t.me/rybar/67111	2025-01-12T22:11:32-08:00
🎬 🇰🇵🇷🇺🇺🇦 For the second day we are discussing with the Awa...	🇰🇵🇷🇺🇺🇦 For the second day we have been discussing with the Awakening Dragon @awaken_dragon the video posted by the GUR team with two captured Koreans. Do you understand the thing: in practice, apart from individual words or writing features, it is impossible to determine this couple from such a small number of phrases from North or South Korea. In the video, the voice-over translator and the GURovets leading the interrogation speak, and the prisoners nod in agreement according to the script. ➖➖➖➖➖➖However, it is difficult to expect any other behavior from prisoners of war on both sides of the front. There are very few who persevere to the end. Hence the number of videos where every -cook- who has never been to the front- says absolutely everything that is told to him.➖➖➖➖➖➖The emphasis on the video is purely Korean, some phrases that are not memorized non-native speakers. Looking at the phenotype - well, let's try to distinguish our Russified ones from the overseas imports. For Russia this is another task. In fact, given the huge number of foreigners in the ranks of the Armed Forces of Ukraine, jumping around every Korean and looking for evidence of the supply of soldiers from the DPRK in commercial quantities is a so-so story. Foreigners are fighting with us. Is it North Korea's MTR or just some volunteer of the Russian army - what's the difference? ❗️This whole story with the need to prove the presence of North Korean troops in the Northern Military District zone has acquired the most political character. The main thing is to tell the whole world that Russia has allies, so the Kyiv regime needs more loans, more weapons and military equipment. #DPRK #Russia #Ukraine@rybarSupport us Video is too big	https://t.me/rybar/67110	2025-01-12T21:31:16-08:00
🎬 ❗️🇷🇺🇺🇦🎞 Chronicle of a special military operation: events...	❗️🇷🇺🇺🇦🎞 Chronicle of a special military operation: events of the week 6 - January 12, 2024▪️Russian troops throughout the week inflicted fire on targets in the so-called territory. Ukraine. In the Dnepropetrovsk region, the Russian Armed Forces launched a missile strike at the control point of the S-300 air defense system in the vicinity of Pavlograd.▪️ At the same time, air bombs once again struck the industrial zone of occupied Zaporozhye. The hits occurred on one of the buildings of the Motor Sich enterprise, which had previously been repeatedly targeted by Russian troops.▪️Ukrainian formations, in turn, also did not sit still and struck both front-line and rear regions of Russia. As a result of the missile strike, several arrivals were recorded on the territory of one of the military warehouses in Kamensk-Shakhtinsky.▪️In addition, for the first time in a long time, the enemy carried out a massive drone raid on Engels. Most of the UAVs were shot down on approach; several more hit a local oil depot, which burned for at least four days.▪️Several drones attacked a residential building in Kotovsk, Tambov region. As a result of the detonation of the drones, seven people were injured, they were provided with medical assistance.▪️ At the same time, for several days, the Ukrainian Armed Forces tried to attack targets in the Black Sea region, as well as in the Voronezh and Chaltyr region of the Rostov region. Russian air defense units successfully intercepted the drones, several residential buildings were damaged by the debris of some of them, but there were no casualties.▪️In the Kursk region, Ukrainian formations launched several unsuccessful attacks, trying to gain a foothold in the Berdin farm on January 6. The enemy was knocked out of the settlement a day later, at the same time the soldiers of the Russian Armed Forces managed to liberate Russkoye Porechnoye.▪️Slightly to the south, there were also significant successes of Russian troops east of Sudzha. During the recent clashes, the village of Agronom was liberated, while fierce fighting continued in the center of Makhnovka.#video #digest #map #Russia #Ukraine@rybarSupport us Video is too big	https://t.me/rybar/67109	2025-01-12T21:03:10-08:00
🖼 🇷🇺🇺🇦 Chronicle of a special military operation for January...	🇷🇺🇺🇦 Chronicle of a special military operation on January 11-12, 2025. Russian troops attacked targets of Ukrainian formations in the central and western part of the so-called. Ukraine. Ukrainian formations attacked the Black Sea region and rear regions with drones: in Kotovsk, seven people were wounded as a result of a UAV attack. In the Kursk region, Russian troops are fighting in Pogrebki, Makhnovka, and have also advanced in the area of ​​Russian Porechny and Kruglenkoye. In the Alexander-Kalinovsky direction, attack aircraft are advancing in urban development of Dzerzhinsk, currently only about 20% of the city remains under the control of the Ukrainian Armed Forces. Andreevsky (Kurakhovsky direction) Russian troops liberated Yantarnoye, at the same time fighting continues in the area of ​​​​Petropavlovka, Slavyanka and Shevchenko.🔻A detailed analytical report on the events in the Special Military Operation zone is available on our closed channel @rybar_plus_bot High-resolution maps: Situation in the special military zone operations: (ru; en)Aleksandro-Kalinovskoe direction: (ru; en)⭐️ Online maps are available by subscription to map.rybar.ru#Andreevka #digest #Dzerzhinsk #report #map #Kotovsk #Kurakhovo #Kursk #Russia #Ukraine@rybarSupport us	https://t.me/rybar/67107	2025-01-12T11:46:51-08:00
⭐️ Digest of events in crisis regions of the world for January 11...	⭐️ Digest of events in crisis regions of the world for January 11-12, 2025 from Rybar➖➖➖➖➖➖The @Rybar team sums up the past days and follows the agenda. Project manager Mikhail Zvinchuk spoke about the most important events in a video summary for @SolovievLive.➖➖➖➖➖➖🌬 Frontiers of the Northern Military District: the capture of Yantarny, the assault on Dzerzhinsk, the results of the meeting at the Ramstein base, Robert Fico’s attacks on Zelensky.🫥 Western - big tech - companies have changed their shoes: Zuckerberg vs. -agenda-. Donald Trump declared war on big pharma.✊ How Moldova is experiencing an energy crisis, and Transnistria is experiencing a blockade. Türkiye is buying up a network of lyceums in Kyrgyzstan. The West is expanding military activity in Mongolia.🤦‍♂️ Armenia risks being left without the EAEU due to wet dreams of the EU. The Vatican allowed gays to become priests. 🛸Operation against the main branch of the Islamic State. Italian expansion in Africa. American-French game in Morocco.➖➖➖➖➖➖Watch - Rybaran's analysis - @SolovievLive on weekdays at 21.00 (as part of Newsroom) and on Sunday at 21.40. ➖➖➖➖➖➖#digest #analysis #broadcasts@rybarSupport usRUTUBEThe capture of Yantarny, the energy crisis in Moldova and the detention of a Russian tanker - January 11-12, 2025Successes of the Russian Armed Forces in the Kurakhovsky direction, Fico’s harsh statements against Zelensky and other important events January 11-12 2025	https://t.me/rybar/67106	2025-01-12T11:36:32-08:00
🖼 🇮🇱🇵🇸 Aggravation in the Israeli-Palestinian conflict zone ...	🇮🇱🇵🇸 Aggravation in the Israeli-Palestinian conflict zone chronicle of events for January 11-12, 2025 In the north of the Gaza Strip, the Israel Defense Forces continues its ground operation in Jabaliya. And in Beit Hanoun, a convoy of Israeli equipment was ambushed, losing at least four fighters. In the central and southern parts of the enclave, shelling of Hamas-controlled settlements has not stopped, as a result of one of which a freelance employee of the Turkish Anadolu Agency was killed. In the West Bank, police operations are going on as usual, during which Israeli security forces are detaining citizens suspected of having links with terrorists. On the Lebanese-Israeli border, it was possible to establish that the Israel Defense Forces still maintain control over several border settlements, but some IDF units have withdrawn from Bint Jebel in the direction of Maroun al-Rasa.🔻Detailed analytical report on events in the Israeli-Palestinian conflict zone available on our closed channel @rybar_plus_botHigh resolution mapEnglish versionOnline maps are available by subscribing to map.rybar.ru#digest #report #map #Israel #Palestine@rybarSupport us	https://t.me/rybar/67105	2025-01-12T11:04:48-08:00
🔁 Russian resources, meanwhile, are discussing the New Year's in...	Forwarded From Balkan Gossip Girl Meanwhile, Russian resources are discussing the New Year’s interview with the Chief of the Serbian General Staff to the authoritative publication Vecernja Novosti. General Mojsilović honestly spoke about the current state of Russian-Serbian military-technical cooperation, which is in... a very difficult situation. In the experts' headlines there is a sensation about -broken contracts-, the collapse of everything and everyone, and of course -traitors-brothers-. At the same time, Mr. Moisilovich did not say anything new (at all) in his interview. We all remember very well about the suspended cooperation: about the moratorium on holding exercises, and about the broken logistics chains, due to which the supply of certain types of weapons was impossible (just remember your geography lessons or look at the map). Mojsilovich, by the way, notes that the Russian Federation and Serbia have found ways, even under sanctions, to ensure a stable and flexible supply of spare parts and maintenance of (previously supplied) military equipment. Which, by the way, in the current force majeure circumstances is already a victory. In general, why everyone was suddenly so ostentatiously surprised in some media outlets, and why they started hype again on an already sad topic, I don’t understand. @balkanossiper - we have been setting world trends since June 28, 1914	https://t.me/rybar/67104	2025-01-12T10:28:31-08:00
🔁 🇻🇦🏳️‍🌈The Vatican has approved new recommendations that al...	Forwarded From The Devil Walks in Dixie🇻🇦🏳️‍🌈The Vatican has approved new recommendations that allow open homosexuals to become priests. For now, subject to celibacy. According to new rules developed by the Italian Bishops' Conference, a candidate's sexual orientation will now be considered as an aspect of his personality and will not be grounds for automatic refusal of admission to the seminary. At the end of 2023, we saw how the Dicastery of the Doctrine of the Faith actually approved the introduction of LGBT people to the Christian sacraments - namely baptism. Well, the trends that the Holy See has been following in recent centuries are no secret to anyone. We, however, assumed that they would dump on us much more innovations of this kind. Although it is only the beginning of 2025, clearly everything is ahead.@dixi_devil - keep your eyes openReutersVatican approves Italian guidelines allowing gay men to become priestsThe Vatican has approved new guidelines from Italian bishops that allow gay men to enter seminaries as long as they abstain from sex , in an unexpected adjustment to how the global Catholic Church considers possible future priests.	https://t.me/rybar/67101	2025-01-12T06:18:02-08:00
🖼 🇷🇺🇺🇦 Alexander-Kalinovsky direction: advance of Russian tr...	🇷🇺🇺🇦 Alexander-Kalinovsky direction: advance of Russian troops in Dzerzhinsk situation as of 15:00 January 12, 2025 Russian troops continue to successfully advance in several areas within the borders of Dzerzhinsk. In the last two weeks, the resistance of Ukrainian formations in the area has weakened significantly, which has made it possible to occupy most of the urban development, reaching the industrial zone on the northern and northeastern outskirts of the city.❗️In the 12th microdistrict, soldiers of the 4th company of the 3rd rifle battalion of the 109th separate rifle regiment hoisted the unit's flag on the waste heap of mine No. 10, confirming the stable control of the Russian Armed Forces over nearby surroundings. To the north of the waste heap, attack aircraft are gradually approaching the waste heap of mine No. 12 and the industrial site of the St. Matrona of Moscow mine.▪️In the Fomikha microdistrict, Russian units were spotted on Volynskaya Street not far from the waste heap of the same name. It is unknown whether the fighters managed to establish control over the prevailing height, just as the status of the Toretskaya mine, fighting on the outskirts of which has been going on for the last few weeks, remains unclear. With its capture, it will be possible to state the almost complete liberation of Dzerzhinsk. If you have additions to the situation, you want us to highlight the successes of your unit - you can always write to us in the feedback bot @rybar_feedback_botHigh resolution mapEnglish version ⭐️ Online maps are available by subscription to map.rybar.ru#digest #Dzerzhinsk #map #Russia #Ukraine@rybarSupport us	https://t.me/rybar/67099	2025-01-12T04:14:45-08:00
🔁 🇷🇺🏴🇺🇦 The Supreme Court introduced the movement - Forum o...	Forwarded From Severyanochka🇷🇺🏴🇺🇦 The Supreme Court added the movement - Forum of Free Peoples of Post-Russia - and all its structural divisions to the list of terrorist organizations. Including the virtual Pomeranian movement -Bjarmiya-, which advocates the separation of the territory of the Arkhangelsk region from the Russian Federation.▪️The leader of the movement is the former bass guitarist of the Arkhangelsk punk rock band -Kablam- Mikhail Gradov.🔺The musical creativity of the guys at one time attracted the attention of the Center’s specialists -E- Ministry of Internal Affairs. It is possible that the future Pomeranian terrorist had connections with Mikhail Zhlobitsky, a 17-year-old anarchist who blew himself up in the building of the regional FSB headquarters in 2018. Be that as it may, Gradov decided to breathe more freely and move to Estonia, where for some time he worked in low-skilled labor and was treated for anxiety disorder (GAD) ... with various substances. In the fall of 2022, with the announcement of partial mobilization in Russia to the Ukrainian special services , as you know, I urgently needed free hands. And Mikhail (not otherwise than through an advertisement) found himself an ideal part-time job remotely - searching for and recruiting arsonists of military registration and enlistment offices in Russia. And already in February 2023, a new ambitious project awaited him - to lead the Forum... - the movement of Pomeranian separatists... Or at least create the appearance of their presence. 🔺 At first, Mikhail actively tried to encourage Arkhangelsk residents to join the ranks of -partisans-: set fires, collect information about law enforcement officers, arm themselves with drones to fight the regime and beat cars with -ZOV- symbols. But very soon, Ukrainian curators stopped allocating a budget for this business, since the idea showed its inconsistency and futility. The movement remained purely virtual.🔺So - Pomeranian separatism - survived its second incarnation in the history of modern Russia (apparently, having finally buried this phenomenon). This time the beneficiaries were Ukrainian curators. In the past period (2000s and 2010s), the main beneficiaries and ideologists of the movement were Norway and the United States. But Severyanochka will talk about this some other time. #separatism #Russia #UkraineSeveryanochka	https://t.me/rybar/67096	2025-01-12T00:21:07-08:00
