Title	Description	Link	pubDate	Image
Нагадує безлюдну планету'. У Торецьку вже не залишилося цілих бу...	Станом на 14 жовтня в Торецьку Донецької області не залишилося цілих будинків і укриттів для цивільних і військових. Російські окупанти почали займати нові райони.	https://nv.ua/ukr/ukraine/events/situaciya-v-torecku-14-zhovtnya-u-misti-ne-zalishilosya-cilih-budinkiv-i-ukrittiv-novini-ukrajini-50458465.html	2024-10-14T13:04:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/945/original/debc0cfb9f9496a226f01766a883e91f.jpg?q=85&stamp=20241014225439&w=900
Страва ресторанного рівня. Як приготувати стейк рибай вдома	Якщо ви переконані, що це під силу лише професійному шефу, — дарма	https://life.nv.ua/ukr/blogs/yak-prigotuvati-vdoma-steyk-ribay-layfhaki-shef-kuharya-50458411.html	2024-10-14T13:03:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/830/original/e1b0e004c0c63e7eb7d5e3ae9081f137.jpg?q=85&stamp=20241014181053&w=900
Скоро її не стане. Астрономи показали приголомшливе фото туманнос...	Астрономи представили приголомшливе нове зображення туманності Розетка, отримане за допомогою камери Dark Energy Camera.	https://techno.nv.ua/ukr/popscience/kosmos-foto-tumannosti-rozetka-v-novomu-svitli-50458274.html	2024-10-14T13:00:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/544/original/c88cdce443a8f69b26e043cc61e45548.jpg?q=85&stamp=20241014123955&w=900
Енергоексперт заявив, що Україна може втратити імпорт електрики з...	Енергетичний експерт та директор Центру досліджень енергетики Олександр Харченко заявив, що Україну можуть позбавити права на імпорт електроенергії з Європи через порушення.	https://nv.ua/ukr/ukraine/events/import-elektriki-z-yes-ekspert-zayaviv-shcho-ukrajina-mozhe-vtratiti-dostup-do-yevropeyskogo-rinku-50458460.html	2024-10-14T12:58:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/935/original/604133d8fdce52e7ce82064d800cbfcf.jpg?q=85&stamp=20241014225745&w=900
Модні та безтурботні образи. Тенденції у стрижках для довгого вол...	Якщо ви думаєте про те, щоб зробити нову зачіску восени, то зверніть увагу на ці образи, які поєднують у собі невимушеність, недбалість і безтурботність, і які чудово пасують для довгого волосся.	https://life.nv.ua/ukr/krasota-i-moda/strizhki-dlya-dovgogo-volossya-yaki-aktualni-voseni-2024-yaki-obrazi-zaraz-u-trendi-foto-50458031.html	2024-10-14T12:55:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/026/original/c244a0f7f3ac49deb3a85e8404428c85.jpg?q=85&stamp=20241012225124&w=900
Без шансів для Трубіна. Україна пропустила красивий гол від Чехії...	У рамках четвертого туру Ліги націй збірна України зустрічається з національною командою Чехії.	https://sport.nv.ua/ukr/football/ukrajina-chehiya-video-yak-lukash-cherv-zabiv-u-matchi-ligi-naciy-50458461.html	2024-10-14T12:44:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/937/original/c35e2f03357505c8ca0462726101461a.jpg?q=85&stamp=20241014224404&w=900
На фронт уже доставили мільйон дронів — Зеленський	У понеділок, 14 жовтня, на фронт доставили мільйон дронів, заявив президент України Володимир Зеленський.	https://nv.ua/ukr/ukraine/events/milyon-droniv-zelenskiy-zayaviv-pro-pershi-postavki-na-front-50458462.html	2024-10-14T12:44:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/939/original/2a082d6ca58482e8e7baa80f38dc0f75.jpg?q=85&stamp=20241014223916&w=900
Після розслідування про спецслужби РФ. Відправник листів про 'мін...	У листах про 'замінування', які в понеділок, 14 жовтня, отримували навчальні заклади, дипустанови, бізнес-центри, редакції ЗМІ та інші об'єкти по всій Україні, згадуються імена журналісток Радіо Свобода.	https://nv.ua/ukr/ukraine/events/listi-pro-minuvannya-rozsilala-lyudina-z-timchasovo-okupovanogo-krimu-zayavili-v-radio-svoboda-50458456.html	2024-10-14T12:33:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/925/original/4d3efd319617e8c2786dec791c2665c9.jpg?q=85&stamp=20241014220648&w=900
Футболіст збірної України отримав моторошну травму в матчі проти ...	У рамках четвертого туру Ліги націй збірна України зустрічається з національною командою Чехії.	https://sport.nv.ua/ukr/football/ukrajina-chehiya-oleksiy-guculyak-znepritomniv-u-matchi-ligi-naciy-foto-50458458.html	2024-10-14T12:25:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/930/original/c83f3670dd40d50ba4c5283eb903ffa2.jpg?q=85&stamp=20241014221636&w=900
Ситуація тривала не один день'. Ексфутболіст збірної України поя...	Футболіст Маріуполя Андрій Богданов підтвердив, що його команда бойкотувала матч 12 туру Першої проти ЮКСА через заборгованість перед гравцями.	https://sport.nv.ua/ukr/football/yuksa-mariupol-andriy-bogdanov-zayaviv-shcho-futbolisti-ne-otrimuyut-zarplatu-tri-misyaci-50458453.html	2024-10-14T12:25:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/919/original/e503235a40622914d722e9a215be9617.jpg?q=85&stamp=20241014220945&w=900
Більше не буде сухою. Секрет приготування соковитої курячої грудк...	Цей простий трюк назавжди змінить ваш спосіб приготування курки, адже в результаті ви отримаєте ідеально ніжне м’ясо. Ви точно забудете про інші методи.	https://nv.ua/ukr/food/eat/kuryacha-grudka-yak-pravilno-narizati-cyu-chastinu-kurki-dlya-krashchogo-smaku-50458352.html	2024-10-14T12:19:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/710/original/d5219ab62857ae3e7fbba27558e2ca2f.jpg?q=85&stamp=20241014155458&w=900
Зірки поневолі. Звірятка, якими милується весь Інтернет	Милі звірятка, мабуть, одні з найбільш вірусних мешканців інтернету. Вони збирають мільйони переглядів, лайків і поширень. NV зібрав чарівних мешканців зоопарків з усього світу в одному матеріалі.	https://life.nv.ua/ukr/showbiz/mili-tvarini-top-6-zviryat-yaki-pidkorili-sercya-koristuvachiv-socmerezh-foto-video-50458347.html	2024-10-14T12:15:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/697/original/0b2feffeb585f596b0610d42f03e932e.jpg?q=85&stamp=20241014153203&w=900
9-річний голкіпер обіграв усю команду і забив неймовірний гол — в...	Воротар дитячої команди німецького Айнтрахта (до 9 років) забив божевільний гол.	https://sport.nv.ua/ukr/football/video-yak-dev-yatirichniy-vorotar-ayntrahta-obigrav-usyu-komandu-i-zabiv-gol-50458452.html	2024-10-14T12:12:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/917/original/0da3d94688a602dbc19112a610f0a4e4.jpg?q=85&stamp=20241014214438&w=900
МЗС України спростувало заяви західних ЗМІ про нібито постачання ...	Міністерство закордонних справ України спростувало звинувачення, поширені деякими міжнародними ЗМІ, щодо нібито причетності України до постачань БпЛА повстанцям у Малі.	https://nv.ua/ukr/world/geopolitics/povstanci-u-mali-mzs-ukrajini-sprostuvalo-zvinuvachennya-shchodo-postachannya-droniv-tuaregam-50458454.html	2024-10-14T12:10:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/921/original/112ba72d783f2f901b449a3e5759ed37.jpg?q=85&stamp=20241014221001&w=900
Сім'я заступника Кличка за його каденції обзавелася квартирами й ...	Родичі заступника мера Києва Володимира Кличка — Володимира Прокопіва — обзавелися комерційною і житловою нерухомістю за роки його роботи в Київраді та КМДА.	https://nv.ua/ukr/ukraine/events/volodimir-prokopiv-sim-ya-chinovnika-obzavelasya-kvartirami-ta-ofisami-po-kiyevu-50458455.html	2024-10-14T12:08:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/923/original/3ee282d5cee9e028515985852e61890e.jpg?q=85&stamp=20241014220235&w=900
Тривожні результати. Чому все частіше на рак хворіють молоді люди	Представники поколінь X і Y схильні до більшого ризику розвитку 17 видів онкологічних захворювань	https://life.nv.ua/ukr/blogs/chomu-molodi-lyudi-vse-chastishe-hvoriyut-na-rak-nove-doslidzhennya-50458423.html	2024-10-14T12:03:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/857/original/fbfcb63cb2bdf5ece3c08a00c6e1c668.jpg?q=85&stamp=20241014184630&w=900
Україна — Чехія: огляд матчу Ліги націй — відео	У понеділок, 14 жовтня, у четвертому турі Ліги націй українці зіграють проти Чехії.	https://sport.nv.ua/ukr/football/video-ukrajina-chehiya-onlayn-oglyad-matchu-ligi-naciy-14-zhovtnya-novini-futbolu-50458451.html	2024-10-14T11:34:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/915/original/a9c3ea1bbdc8d33aa4c75389ad9192e6.jpg?q=85&stamp=20241014213452&w=900
Велика знахідка. У Вірменії знайшли найдавнішу християнську церкв...	Археологи зробили сенсаційну знахідку у Вірменії: у стародавньому місті Артаксата було виявлено руїни ранньохристиянської церкви.	https://techno.nv.ua/ukr/popscience/u-virmeniji-znayshli-naydavnishu-hristiyansku-cerkvu-50458266.html	2024-10-14T11:30:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/528/original/202006808965f4d9ea5c999f06002334.jpg?q=85&stamp=20241014122803&w=900
Україні у 2022 році вдалось уникнути другої ядерної катастрофи в ...	Завдяки професіоналізму працівників Чорнобильської атомної електростанції, яка перебувала під російською окупацією у 2022 році, вдалося уникнути нової ядерної катастрофи в Чорнобилі.	https://nv.ua/ukr/ukraine/events/chornobilska-aes-yak-personal-stanciji-vidvernuv-yadernu-zagrozu-u-2022-roci-50458435.html	2024-10-14T11:30:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/881/original/e5adbda0f05822c14b05f075a7e1cedb.jpg?q=85&stamp=20241014212924&w=900
Грузія після поразки від України програла в Лізі націй Албанії, з...	Збірна Албанії на виїзді перемогла Грузію з рахунком 1:0 у четвертому турі Ліги націй.	https://sport.nv.ua/ukr/football/gruziya-albaniya-rezultat-matchu-supernikiv-zbirnoji-ukrajini-u-lizi-naciy-50458444.html	2024-10-14T11:26:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/900/original/644dd171be3f222129a77e3f081499be.jpg?q=85&stamp=20241014204753&w=900
Як завершиться третій рік повномасштабної війни і що на це вплине...	Запровадження політики ротації військ у ЗСУ, а також достатня швидкість процесу набору нових військовослужбовців, їхнього навчання і оснащення стане одним ключових факторів, від якого залежатиме подальший перебіг війни.	https://nv.ua/ukr/ukraine/events/viyna-v-ukrajini-prognoz-faktoriv-vid-yakih-zalezhit-zavershennya-roku-devid-petreus-50458366.html	2024-10-14T11:22:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/739/original/c82e59eb2ecb3bd9c136ef9ce0993264.jpg?q=85&stamp=20241014163040&w=900
Мбаппе звинуватили у зґвалтуванні жінки в готелі - реакція зірки ...	Поліція Стокгольма почала розслідування після звернення жінки про ймовірне зґвалтування, скоєне в готелі, де перебував нападник Реала Кіліан Мбаппе.	https://sport.nv.ua/ukr/football/kilian-mbappe-futbolista-reala-zvinuvatili-u-zgvaltuvanni-v-stokgolmi-zayava-gravcya-50458445.html	2024-10-14T11:18:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/902/original/3faab5700b667616fa7ecba0abe059d1.jpg?q=85&stamp=20241014204913&w=900
Євросоюз планує продовжити місію з підготовки українських військо...	У понеділок, 14 жовтня, міністри закордонних справ держав-членів ЄС обговорили продовження Місії з військової допомоги Україні, яка забезпечує підготовку українських військових.	https://nv.ua/ukr/world/geopolitics/yevrosoyuz-planuye-prodovzhiti-misiyu-z-pidgotovki-ukrajinskih-viyskovih-50458448.html	2024-10-14T11:15:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/909/original/cc25b499f3aaf914f346d25df4c2b9c6.jpg?q=85&stamp=20241014210322&w=900
Щоб працював якнайкраще. Як обрати 'пальне' для мозку	Ваш мозок може 'протухнути', не допустіть цього	https://life.nv.ua/ukr/blogs/yaki-produkti-korisni-dlya-mozku-zdorove-harchuvannya-50458420.html	2024-10-14T11:13:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/851/original/2d3bf9fe1c7d60bd3bf4c41c51b57dd8.jpg?q=85&stamp=20241014191034&w=900
Дозволить Кім Чен Ину вступити у війну. Путін вніс у Думу проєкт ...	Російський диктатор Володимир Путін вніс до Держдуми законопроєкт про ратифікацію договору 'про всеосяжне стратегічне партнерство' між РФ та КНДР. Про це у понеділок, 14 жовтня, повідомило російське видання Медуза.	https://nv.ua/ukr/world/geopolitics/putin-i-kim-chen-in-pidpisali-dogovir-kndr-mozhe-vstupiti-u-viynu-na-boci-rosiji-50458446.html	2024-10-14T11:01:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/904/original/9725829df3cdfe75804e2b42a9d206f5.jpg?q=85&stamp=20241014210139&w=900
Зеленський цього тижня представить план перемоги України на засід...	Президент Володимир Зеленський представить план перемоги України на засіданні Європейської ради. Про це повідомив високий представник Євросоюзу Жозеп Боррель під час пресконференції після засідання Ради ЄС з питань закордонних справ у Люксембурзі в понеділок, 14 жовтня.	https://nv.ua/ukr/world/geopolitics/zelenskiy-predstavit-plan-peremogi-ukrajini-na-zasidanni-yevropeyskoji-radi-50458443.html	2024-10-14T10:56:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/898/original/d63dfc06dab63f12ac637491a4582529.jpg?q=85&stamp=20241014204738&w=900
Ці гроші підуть на ракети'. Екс-міністр енергетики прокоментував...	Олексій Оржель вважає, що транзит нафти і газу з РФ територією України слід розглядати у двох площинах: морально-етичній і безпековій. З обох сторін ці контракти виглядають сумнівним рішенням.	https://biz.nv.ua/ukr/economics/tranzit-rosiyskogo-gazu-ta-nafti-riziki-dlya-ukrajini-pid-chas-viyni-50458403.html	2024-10-14T10:46:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/815/original/5e74811e63b07fee810aabb407a469bb.jpg?q=85&stamp=20241014174736&w=900
Унікальні інновації з перших вуст: долучайтеся до конференції HR ...	Станьте частиною головної HR-події року — доєднуйтесь до конференції 'Шлях до успіху: інноваційні практики в HR'. Це підсумковий захід з онлайн-трансляцією у межах премії HR Pro Awards 2024.	https://nv.ua/ukr/ukraine/events/hr-pro-awards-2024-chim-zdivuye-cogorichna-premiya-robotodavciv-i-chomu-varto-jiji-vidvidati-50454684.html	2024-10-14T10:43:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/961/913/original/b71c833f4d806d8a566fd4aacc788462.jpg?q=85&stamp=20240930101238&w=900
Робота наче родина? Як такий підхід впливає на ваш професійний ро...	Якщо ставлення до колег, підлеглих чи керівника починає набувати надто емоційний характер, варто розібратися, що лежить в основі	https://life.nv.ua/ukr/blogs/problemi-na-roboti-shcho-mozhe-buti-prichinoyu-50458355.html	2024-10-14T10:43:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/716/original/314b32a1d877add60c2e0cecc3deee04.jpg?q=85&stamp=20241014154511&w=900
Жителям Буковини, які напали на співробітників ТЦК із сокирами, п...	Мешканцям Буковини, які наїхали на працівників ТЦК і напали на них із сокирами, призначили понад три роки в’язниці. Йдеться про інцидент, який стався в березні 2024 року в селі Плоска Вижницького району.	https://nv.ua/ukr/ukraine/events/napad-na-tck-na-bukovini-bratam-priznachili-tri-roki-v-yaznici-50458441.html	2024-10-14T10:41:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/893/original/bad7a9d816e69df646b963dc9a663631.jpg?q=85&stamp=20241014203616&w=900
Генерал Петреус назвав найнебезпечніші переваги армії РФ	Масштабування і розвиток засобів радіоелектронної боротьби, м’ясні штурми, допомога таких країн як Іран та КНДР і значно більші демографічні та економічні ресурси порівняно з Україною — це ті переваги, на які спирається у війні армія РФ.	https://nv.ua/ukr/world/countries/kabi-reb-i-perevaga-v-kilkosti-naselennya-na-chomu-trimayetsya-armiya-rf-u-viyni-proti-ukrajini-50458353.html	2024-10-14T10:32:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/712/original/b408c360c9222b4c8da7563b85eabb5b.jpg?q=85&stamp=20241014160334&w=900
Не домінував би так'. Ексчемпіон оцінив шанси Усика в епоху Тайс...	Колишній чемпіон світу Карл Фроч вважає, що в Олександра Усика було б менше шансів на успіх у 80-х чи 90-х роках, коли виступали такі легенди боксу як Майк Тайсон, Евандер Холіфілд, Леннокс Льюїс та інші.	https://sport.nv.ua/ukr/boxing/karl-froch-ociniv-shansi-oleksandra-usika-v-epohu-taysona-holifilda-ta-lyujisa-50458439.html	2024-10-14T10:28:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/889/original/3ab9e5deaa03266b07cb30faaebfda26.jpg?q=85&stamp=20241014202702&w=900
Колишній чемпіон світу назвав Ломаченка найкращим боксером Україн...	Український боксер В’ячеслав Сенченко поділився думкою з приводу володаря титулів IBF і IBO Василя Ломаченка.	https://sport.nv.ua/ukr/boxing/vasil-lomachenko-naykrashchiy-bokser-ukrajini-za-ves-chas-reyting-vid-v-yacheslav-senchenko-50458440.html	2024-10-14T10:24:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/891/original/753808dcdfe9c56d8c0cc4d5e5d25957.jpg?q=85&stamp=20241014201311&w=900
У Росії французького дослідника засудили до трьох років ув’язненн...	Суд Москви засудив 48-річного французького дослідника Лорана Вінатьє до трьох років позбавлення волі через порушення російського закону про іноагентів. Про це повідомляє Reuters у понеділок, 14 жовтня.	https://nv.ua/ukr/world/countries/loran-vinatye-v-rosiji-zasudili-francuzkogo-doslidnika-za-porushennya-zakonu-pro-inoagentiv-50458438.html	2024-10-14T10:21:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/887/original/26630e82b406c0c9bdba05f251a4a773.jpg?q=85&stamp=20241014200241&w=900
Чому німці хочуть розмови Шольца з Путіним		https://nv.ua/ukr/opinion/sholc-putin-nimci-boyatsya-viyni-dumka-eksperta-50458425.html	2024-10-14T10:13:00-07:00	https://nv.ua/upload/nv_fix_image.jpeg
Британія ввела санкції проти Ірану через обстріли Ізраїлю 1 жовтн...	У понеділок, 14 жовтня, Велика Британія ввела нові санкції проти людей та іранських компаній, пов’язаних із ракетною програмою. Це відповідь на атаку Ірану на Ізраїль 1 жовтня цього року.	https://nv.ua/ukr/world/geopolitics/britaniya-vvela-sankciji-proti-iranu-14-zhovtnya-50458437.html	2024-10-14T10:10:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/885/original/449ad0f292a8d474ab273440b613e7f0.jpg?q=85&stamp=20241014200257&w=900
Я сам собі лікар'. Чому антибіотики в Україні усе менш ефективні...	Головною, але далеко не єдиною причиною стійкості бактерій до антибіотиків фахівці називають їх вживання тоді, коли вони не потрібні, 'про всяк випадок'. ВВС News Україна розповідає про причини і наслідки цієї проблеми в Україні. NV публікує цей матеріал на правах інформаційного співробітництва.	https://nv.ua/ukr/ukraine/events/shcho-ne-tak-z-antibiotikami-v-ukrajini-yaki-naslidki-dlya-zdorov-ya-i-chomu-likuvati-infekciji-vse-vazhche-50458350.html	2024-10-14T10:06:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/702/original/72d36329a479e6533e7f94b1b4e0f9c5.jpg?q=85&stamp=20241014153447&w=900
Почуваєшся бовдуром'. Які податки краще підвищувати, а які ні - ...	Верховна Рада вцілому підтримала урядовий законопроєкт про суттєве зростання податків. Що про це думає бізнес та чому краще було б підвищити ПДВ — чотири точки зору	https://biz.nv.ua/ukr/economics/podatki-2024-chomu-treba-pidvishchuvati-pdv-4-tochki-zoru-ekspertiv-y-pidpriyemciv-novini-ukrajini-50458294.html	2024-10-14T10:05:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/588/original/70d9ddc5ff320b5fbec9cefd603c70be.jpg?q=85&stamp=20241014175332&w=900
Великого вибуху не було? Сенсаційне дослідження висуває нові аргу...	Нове дослідження американського вченого підтверджує теорію столітньої давності, яка ставить під сумнів теорію Великого вибуху. Можливо, підручники доведеться переписати.	https://techno.nv.ua/ukr/popscience/velikogo-vibuhu-ne-bulo-nove-doslidzhennya-50458382.html	2024-10-14T10:02:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/772/original/d19a33c0b71fbb85020e5b0833aef3e1.jpg?q=85&stamp=20241014170126&w=900
Кухня — не твоє'. Наречена Роналду приготувала іспанську націона...	Джорджина Родрігес, наречена зірки футболу Кріштіану Роналду, поділилася з підписниками кулінарним рецептом.	https://sport.nv.ua/ukr/football/dzhordzhina-rodriges-prigotuvala-tortilyu-z-kartopli-i-jiji-rozkritikuvali-video-50458432.html	2024-10-14T09:45:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/875/original/9d72ccf6b90e052e2fbc0533e9e022ee.jpg?q=85&stamp=20241014193204&w=900
Вперед до Юпітера. NASA запустило свій найбільший планетарний кос...	Стартувала місія NASA Europa Clipper, яка триватиме приголомшливі 10 років і дасть науковцям важливі знання про будову Європи — потенційного придатного до життя супутника Юпітера.	https://techno.nv.ua/ukr/popscience/nasa-europa-clipper-zapusk-50458434.html	2024-10-14T09:36:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/879/original/c9cf53f4f663cfd6127df4529024c366.jpg?q=85&stamp=20241014193202&w=900
Унікальний шанс. У Зеленського є два місяці після виборів у США, ...	Американська аналітикиня Мелінда Гарінг вважає, що Україна може отримати запрошення до Альянсу, якщо Володимир Зеленський надасть аргументи Джо Байдену і той переконає союзників.	https://nv.ua/ukr/ukraine/politics/garing-ukrajina-mozhe-otrimati-zaproshennya-v-nato-yakshcho-perekonaye-baydena-i-soyuznikiv-novini-50458415.html	2024-10-14T09:35:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/840/original/27a86e403ee00c486ce5bcee1c5f0a15.jpg?q=85&stamp=20241014182618&w=900
Зеленський після доповідей розвідок заявив про 'фактичне включенн...	Президент Володимир Зеленський у понеділок, 14 жовтня, провів засідання Ставки. Основною темою стали доповіді Служби зовнішньої розвідки та Головного управління розвідки щодо стратегічних планів Росії на осінь і зиму.	https://nv.ua/ukr/ukraine/politics/pivnichna-koreya-faktichno-vklyuchena-u-viynu-proti-ukrajini-zayaviv-zelenskiy-pislya-stavki-50458431.html	2024-10-14T09:29:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/873/original/d63dfc06dab63f12ac637491a4582529.jpg?q=85&stamp=20241014192904&w=900
Дочка Навального працює в передвиборчій команді Гарріс	Дочка загиблого російського опозиціонера Олексія Навального — Даша Навальна — долучилася до передвиборчої команди кандидатки у президенти США Камали Гарріс.	https://nv.ua/ukr/world/geopolitics/vibori-u-ssha-dasha-navalna-pracyuye-v-peredviborchiy-komandi-garris-50458433.html	2024-10-14T09:28:00-07:00	https://static.nv.ua/shared/system/Article/posters/002/969/877/original/b3348477b713761849d69415178166d6.jpg?q=85&stamp=20241014192433&w=900
