Title	Description	Link	pubDate
In the Russian Federation, a decrease in the export of agricultural products is recorded	This is reported by /a> Foreign Intelligence Service of Ukraine. At the same time, the import of agricultural products increased by 4.9% to 30.6 billion US dollars. Despite Putin's goal of increasing exports to $55 billion by 2030. USA, the real volume of agricultural exports will most likely amount to 36.3 billion dollars. USA, which gives a decrease of 34%. A reduction in exports will reduce customs duties, which will negatively affect the financing of unprofitable industries such as breeding, genetics, dairy and poultry. With this in mind, Russia revised the forecast for the growth of agricultural production in 2024: 1.5% per year is expected, instead of 3%, as previously forecast. The decrease in the export of agricultural products and the decrease in the projected growth of agricultural production in the conditions of the war against Ukraine and Western sanctions indicate the difficulties of adapting the agricultural sector to new economic conditions. This will worsen the stability of domestic production and slow down the development of the agro-industrial complex in the Russian Federation. As a reminder, the Ministry of Defense explained the difference between standard and enhanced suhpajkom.	https://armyinform.com.ua/2024/12/12/u-rf-fiksuyetsya-skorochennya-eksportu-silskogospodarskoyi-produkcziyi/	2024-12-12T03:27:55-08:00
Robots against single-use attack aircraft: - meat rushes - the Russians are best stopped by smart eq...	Yuliya Zinkovska, head of the communications department 117 of the OMBR, told about this on the air of -Suspilne Novosti-. According to Yulia Zinkovska, the enemy is constantly changing the tactics of its attacks. Previously, groups supported by tanks went forward. Then the invaders ran forward in twos and threes. Sometimes they carried out rather massive assaults, which, however, were quickly defeated by artillery and drones. -We had quite large raids - 10-15 people. And there could be 6-7 such assaults per day. In other words, the boys held back a large crowd,- said Yuliya Zinkovska. As wrote ArmyInform, in the Pokrovsky direction, the enemy is advancing and dying in battalions and brigades - in two weeks, 59 brigades of the occupiers are in the area of ​​responsibility lost 2883 soldiers.	https://armyinform.com.ua/2024/12/12/roboty-proty-odnorazovyh-shturmovykiv-myasni-navaly-rosiyan-najkrashhe-zupynyaye-rozumna-tehnika/	2024-12-12T03:12:29-08:00
We smile and wave: an interesting group of people was captured by a camera trap near the Romanian bo...	About this reported in the State Border Service of Ukraine. A response group of the border service department -Shibena- of the Chernivtsi detachment was immediately sent to the scene. Thanks to the service dog, the border guards quickly tracked down and detained four violators. The detainees were residents of Ivano-Frankivsk and Cherkasy regions. Administrative protocols were drawn up against them for h. 2 Art. 204-1 of the Code of Ukraine on administrative offenses - attempt to illegally cross the state border. ArmyInform reminds that it is better not to break the law or risk your life, but to use the aggregator of vacancies in the Armed Forces and recruiting centers.	https://armyinform.com.ua/2024/12/12/posmihayemos-i-mahayemo-czikavu-grupu-osib-zafiksuvala-fotopastka-bilya-rumunskogo-kordonu/	2024-12-12T02:52:30-08:00
The Commander-in-Chief of the Armed Forces noted the contribution of the 68th brigade to the defense...	He wrote about this on his Facebook page. During the ceremony, the Commander-in-Chief of the Armed Forces highly praised the effectiveness of the brigade's actions, their stability and determination in confronting the Russian onslaught. -These soldiers demonstrate exemplary combat work and uncompromisingness in the fight against the enemy, bringing our Victory closer,- noted General Oleksandr Syrskyi. The Commander-in-Chief of the Armed Forces of Ukraine also personally spoke with soldiers, sergeants and officers performing combat tasks on the front lines, thanked them for their courage and dedication in protecting the freedom and independence of Ukraine. As reported by ArmyInform, on the Day of the Ground Forces of the Armed Forces of Ukraine Alexander Syrsky congratulated the defenders on their professional holiday.	https://armyinform.com.ua/2024/12/12/golovnokomanduvach-zsu-vidznachyv-vnesok-68-brygady-u-zahyst-ukrayiny/	2024-12-12T02:37:52-08:00
The state operator of the rear has launched an online course - Tangents. How to become a supplier of...	This is reported by the Minister of Defense of Ukraine Rustem Umyerov. In 9 series, experts from the DOT, Prozorro, the Ministry of Defense and the Ministry of Economy explain how defense procurement works, what requirements are placed on suppliers, how to prepare documents, participate in tenders and ensure product quality. The educational series can be viewed on the Diya.Osvita platform, and soon the guide will also be available on the Diya.Business platform. This is not just an instruction, but an opportunity for business to scale, sustain the economy and jobs even in the difficult conditions of war. In 2024, 45 new suppliers have already joined the procurement of the Armed Forces, and in total, more than 150 Ukrainian companies work with DOT. -We want that number to grow, and we're ready to give you all the tools to do so. I call on entrepreneurs to join, become part of the country's defense ecosystem and contribute to the strengthening of Ukraine,- the message reads. As a reminder, the Ministry of Defense explained the difference between standard and enhanced suhpajkom.	https://armyinform.com.ua/2024/12/12/derzhavnyj-operator-tylu-zapustyv-onlajn-kurs-dotychni-yak-biznesu-staty-postachalnykom-zsu/	2024-12-12T02:26:03-08:00
The SBU detained a follower of the Sharia party who called for the assassination of the state leader...	This is reported by the Security Service of Ukraine. As the investigation established, the detainee coordinated his activities with representatives of the leadership of the pro-Kremlin police force, receiving instructions through anonymous chats. To spread appeals, he used his channels on Telegram, YouTube, Instagram and other social networks with a total audience of about 20,000 users. Searches of the suspect's apartment turned up a laptop, a mobile phone, Sharia party membership cards, pro-Russian literature and narcotics. Forensic-linguistic examination confirmed his informational and subversive activities for the benefit of the Russian special services. SBU investigators informed the detainee of the suspicion for h. 2 Art. 109 of the Criminal Code of Ukraine (calls for violent change or overthrow of the constitutional order). Additionally, qualification for drug possession is considered. The perpetrator is currently in custody and faces prison terms with confiscation of property. As reported by ArmiyaInform, a 56-year-old resident of Kupyansk was informed in absentia about the suspicion of collaborative activities. The suspect voluntarily cooperated with the occupation authorities during the capture of the city by Russian troops.	https://armyinform.com.ua/2024/12/12/sbu-zatrymala-poslidovnyka-partiyi-shariya-yakyj-zaklykav-do-vbyvstva-kerivnycztva-derzhavy/	2024-12-12T02:09:20-08:00
Consequences of another hit in residential quarters of Kherson: there is damage	This was notified by Oleksandr Prokudin, head of Kherson OVA. A 50-year-old woman was injured as a result of hitting the roof of the house. Doctors diagnosed her with an explosive injury, a concussion, as well as injuries to her arm and leg. The victim was promptly taken to the hospital by an emergency medical team. In addition, a high-rise building was hit. The facade, apartments and windows of the building were damaged. Rescuers and utility services are on the scene. Local authorities urge residents to be cautious and to observe safety rules during shelling. As reported by ArmyInform, last day Russian troops carried out mass shelling of the Kherson region, hitting a number of populated areas, including Kherson, Antonivka, Sadovoy, Komyshanakh, Bilozertsi, Stanislav, Berislav, Novovorontsov and many others.	https://armyinform.com.ua/2024/12/12/naslidky-chergovogo-vluchannya-u-zhytlovi-kvartaly-hersona-ye-poshkodzhennya/	2024-12-12T01:51:59-08:00
Glorious and defeated twice: the Armed Forces of Ukraine revealed who is fighting against the Ukrain...	The spokesman of the operational and strategic group of troops -Khortytsia- lieutenant colonel Nazar Voloshyn. According to Nazar Voloshyn, it is consistently difficult in Chasovoy Yar as well. Two assault attempts were repulsed there. -On the outskirts of Chasovoy Yar and in the city itself, the Russian 98th Airborne Division, which our defenders have already defeated twice, has been trying to carry out assaults for almost a year. Of course, they were re-staffed, replenished with both personnel and equipment,- said Nazar Voloshyn. The tactics of the Russian paratroopers do not change, Lt. Col. Voloshyn added. They try to cross the Siverskyi Donetsk-Donbas channel, accumulate in broken houses and basements, and then try to attack. How reported ArmyInform, the enemy attacked Ukrainian fortifications to the west of Renaissance, to the south of Novotroitskoy. As a result of prolonged fighting, two positions were destroyed, one was lost.	https://armyinform.com.ua/2024/12/12/proslavlena-i-dvichi-rozbyta-u-zsu-rozpovily-hto-voyuye-proty-ukrayinskyh-zahysnykiv-u-chasovomu-yaru/	2024-12-12T01:34:01-08:00
Russian shelling in Donetsk region: dozens of houses damaged, three wounded in Pokrovsk	This was reported by the head of Donetsk OVA Vadym Filashkin. Volnovasky district: In the village of Andriivka of the Velikonovosilkiv community, two residential buildings were destroyed. Pokrovsky district: The settlements: Kurakhove, Stari Terny, Uspenivka, Hannivka, Vesely Hay, Trudove, Kostiantynopolske, Suhi Yaly, Dachne, Dalnye and Sontsivka are under constant shelling. In Pokrovsk, three people were injured, one house was destroyed, six more houses, three trade pavilions, a gas pipeline and a car were damaged. Kramatorsk district: In the villages of Kostyantynivska hromada, many residential buildings were repeatedly damaged. Bakhmut district: In the city of Siversk, six houses were damaged. Six private houses, two high-rise buildings and one industrial building were damaged in the Chasovoyarsk community. As a result of shelling, 202 residents, including 23 children, were evacuated from the front line. As reported by ArmyInform, new strikes on Kherson: Russian drones took the life of a local resident.	https://armyinform.com.ua/2024/12/12/rosijski-obstrily-na-donechchyni-poshkodzheno-desyatky-budynkiv-troye-poranenyh-u-pokrovsku/	2024-12-12T01:26:17-08:00
The occupiers force schoolchildren to pass tests on their knowledge of the Russian constitution	This is reported by Center of National Resistance. There is no need for a document, the norms of which are not fulfilled in the Russian Federation itself, the Russians are trying to impose on Ukrainian children in order to integrate them into the occupying society. Mandatory tests are held until December 12, when Russia celebrates -Constitution Day-. The public association -citizens- is engaged in testing, with the support of -youth ministries- in the occupation administrations. The event is covered as much as possible by fake media, which seeks to show the loyalty of the local population to the invaders. We remind you that local collaborators are working on tasks in the temporarily occupied Kherson region the Kremlin regarding the assimilation of Ukrainian children and did not come up with anything better than to invite the Russian military army to educational institutions for any holidays.	https://armyinform.com.ua/2024/12/12/okupanty-zmushuyut-shkolyariv-prohodyty-testy-na-znannya-konstytucziyi-rf/	2024-12-12T01:12:22-08:00
The Ministry of Defense explained the difference between standard and enhanced dry ration	This is notified by the Ministry of Defense of Ukraine. It includes basic products that meet the energy needs of the military, suitable for consumption in the field, as long as there is access to water and minimal storage conditions. Composition of ordinary dry solder: Reinforced dry solder is designed for more difficult service conditions. It contains additional components that increase its caloric value, energy value and autonomy, including ready-to-eat meat meal, dark chocolate and dried fruit, as well as flameless food warmers. -The military must receive enough energy to perform combat tasks efficiently. Enhanced dry rations have increased caloric content and energy value, which allows maintaining a high level of endurance and physical activity of the military in difficult conditions. Thanks to this, it provides the soldiers with everything necessary for the effective performance of tasks, even in the most remote or dangerous areas-, - noted Deputy Minister of Defense of Ukraine Dmytro Klimenkov. We remind you that state on the morning of December 12, the Russian invaders lost 1,390 people killed and wounded in one day at the front.	https://armyinform.com.ua/2024/12/12/minoborony-poyasnylo-riznyczyu-mizh-standartnym-i-posylenym-suhpajkom/	2024-12-12T00:58:11-08:00
There is no medicine in 77% of settlements -lnr-: residents travel tens of kilometers in search of h...	This was reported by Artem Lysohor, head of the Luhansk OVA. In 88 villages, medicine can be obtained only at medical and midwifery centers on the days of their work, however, the range of drugs there is extremely limited. Even in such large cities as Rubizhne and Severodonetsk, the situation remains critical. On average, one pharmacy serves about 10,000 people, not counting visitors from neighboring settlements. Separately, it is noted that in more than 400 occupied villages of the Luhansk region, there are no medical institutions, in particular, medical institutions, which makes even basic doctor consultations impossible. In Lysychansk, the energy company that serves the city forces residents to pay for the installation of new meters before connecting to the electricity supply. The cost of one meter is 4 thousand rubles. Without this payment, according to local residents, the light, which has not been there since 2022, will not be connected. The situation in the occupied region remains difficult, and access to basic medical and communal services is limited. As reported by ArmyInform, in the occupied Luhansk Region they plan to provide plots of land to Russian militarys from remote regions such as Yakutia.	https://armyinform.com.ua/2024/12/12/likiv-nemaye-u-77-naselenyh-punktiv-lnr-meshkanczi-dolayut-desyatky-kilometriv-u-poshukah-dopomogy/	2024-12-12T00:36:58-08:00
The Navy explained why the defense of the Crimean bridge was halved	This information was commented on by the spokesman of the Naval Forces Ukrainian Armed Forces captain 3rd rank Dmytro Pletenchuk. According to Dmytro Pletenchuk, the Navy predicted that the bridge's protection structure would undergo some natural changes as a result of storms by spring. And this process has already begun. -If you think logically, it is unlikely that the Russians themselves should have dragged them somewhere, because they have to fulfill their function. Therefore, most likely, this case is not related to their wishes. Most likely, this is the case when nature directly intervenes,- said Dmytro Pletenchuk. As reported ArmyInform, Commander of the Naval Forces of the Armed Forces of Ukraine, Vice Admiral Oleksiy Neizhpapa held an online meeting with representatives of the member countries of the Maritime Capabilities Coalition on the occasion of the anniversary of its creation.	https://armyinform.com.ua/2024/12/12/u-vms-rozkazaly-chomu-zahyst-krymskogo-mostu-zmenshyvsya-vdvichi/	2024-12-12T00:23:47-08:00
The border guards showed how the Russians tear up our drones from dropping them	About this informs State Border Service of Ukraine. During the week, a T-72 tank, 7 generators, 4 mortars, 2 field ammunition depots, and 2 UAV control points were destroyed. In addition, dozens of enemy shelters and enemy infantry were eliminated. The work of -Phoenix- is another proof that modern technologies in the hands of professional border guards significantly weaken the combat potential of the invaders and bring the victory of Ukraine closer. As reported by ArmyInform, came under the attack of Ukrainian arty control points of the Russians.	https://armyinform.com.ua/2024/12/12/prykordonnyky-pokazaly-yak-rosiyan-rozryvaye-vid-skydiv-nashyh-droniv/	2024-12-12T00:08:38-08:00
President: Ground troops are the most numerous element of the Armed Forces of Ukraine	He published his greeting on his official page. -Today is Ground Forces Day. The most numerous element of the Armed Forces of Ukraine. Soldiers who hold the defense of our country on their shoulders and go through difficult battles. Thank you for protecting, taking risks and never stopping. Happy Land Forces Day of Ukraine. Glory to our defenders!- - emphasized the Head of State. We remind, on the Day of the Armed Forces of Ukraine Oleksandr Syrskyi congratulated the defenders on their professional holiday.	https://armyinform.com.ua/2024/12/12/prezydent-suhoputni-vijska-najbilsh-chyslennyj-element-zbrojnyh-syl-ukrayiny/	2024-12-11T23:53:49-08:00
The second day of the competition: the ZSU national team wins gold and silver at the SIZM swimming c...	notifies of the CSKA of Ukraine about this. In particular, Vladyslav Bukhov became the champion at the distance of 50 m butterfly, and Maksym Ovchinnikov won silver at 200 m in the same discipline. It should be noted that in the coffers of the Ukrainian Armed Forces team there are already two gold and three silver awards. As reported by ArmyInform, in Warendorf, Germany sribla/->started the 53rd CISM World Championship in swimming among military personnel, in which athletes from 17 countries &nbsp;	https://armyinform.com.ua/2024/12/12/drugyj-den-zmagan-zbirna-zsu-zdobuvaye-zoloto-ta-sriblo-na-chempionati-sizm-z-plavannya/	2024-12-11T23:38:48-08:00
New strikes on Kherson: Russian drones took the life of a local resident	This was notified by the head of Kherson OVA Oleksandr Prokudin. The enemy's strikes were aimed at residential areas and social infrastructure. A high-rise building was destroyed, 16 private houses, an outbuilding, a garage and several cars were damaged. Six people were injured in the shelling. In addition, on the morning of December 12, the Russians struck Kherson again with the help of kamikaze drones. One of the attacked facilities in the Dnipro district of the city became the scene of a tragedy: a 67-year-old man received life-threatening injuries. As reported by ArmyInform, during the day the occupiers inflicted 188 strikes on 9 settlements of the Zaporizhzhia region.	https://armyinform.com.ua/2024/12/12/novi-udary-po-hersonu-rosijski-drony-zabraly-zhyttya-misczevogo-zhytelya/	2024-12-11T23:22:06-08:00
Russian control points were hit by Ukrainian artillery	This is reported by the General Staff of the Armed Forces of Ukraine. Yesterday, the enemy launched two missile and 15 air strikes against the positions of Ukrainian units and populated areas, using two missiles and dropping 24 anti-aircraft missiles. In addition, he carried out three and a half thousand attacks on populated areas and positions of our troops, 134 of them from rocket salvo fire systems, and engaged more than a thousand kamikaze drones for destruction. The aggressor carried out airstrikes, in particular in the regions of Krymske, Petrivka, Toretsk, Pokrovsk, Komar, Rozlyv and Vremivka settlements of the Donetsk region. However, our soldiers inflict significant losses on the occupying forces in manpower, equipment and actively undermine the offensive potential of the enemy in the rear. Last day rockets troops and artillery of the Defense Forces hit four control points and four areas where enemy personnel were concentrated. ta-majzhe-1400-pihotyncziv-genshtab-zsu-oprylyudnyv-vtraty-protyvnyka/->last days of loss Russian invaders numbered 1,390 people. Ukrainian soldiers also destroyed 6 tanks, 28 armored combat vehicles, 5 artillery systems, two cruise missiles, 54 vehicles and a unit of special equipment. As reported by ArmyInform, more than 200 Russian assaults per day: The Armed Forces are restraining the Russian offensive in the East.	https://armyinform.com.ua/2024/12/12/pid-udar-ukrayinskoyi-arty-potrapyly-potrapyly-punkty-upravlinnya-rosiyan/	2024-12-11T23:11:30-08:00
A moment of silence in Ukraine	-In order to honor the bright memory, civic courage and self-sacrifice, fortitude, resilience and heroic deed of the soldiers who fell during the execution of combat missions to protect the state sovereignty and territorial integrity of Ukraine, civilians who died as a result of the armed aggression of the Russian Federation against Ukraine , decree: to start a national minute of silence every day at 9:00 a.m. for compatriots who died as a result of the armed aggression of the Russian Federation against Ukraine, which should be announced in all mass media, regardless of the form of ownership,- the document says.	https://armyinform.com.ua/2024/12/12/v-ukrayini-hvylyna-movchannya-45/	2024-12-11T23:00:03-08:00
The enemy struck Dnipropetrovsk region with heavy artillery	reported this by the head of Dnipropetrovsk OVA Serhiy Lysak. There were no enemy attacks in the rest of the region. At the same time, it became known that another victim of shelling in the Dnipro district on November 30 died in the hospital. The victim was a 49-year-old man. In total, six people were killed in that strike. As reported by ArmyInform, about 30 times during the day, December 11, the Russian aggressor attacked Nikopol with drones and artillery.	https://armyinform.com.ua/2024/12/12/protyvnyk-vdaryv-z-vazhkoyi-artyleriyi-po-dnipropetrovshhyni/	2024-12-11T22:49:56-08:00
More than 200 Russian assaults per day: the Armed Forces hold back the Russian offensive in the East	This is reported by the General Staff of the Armed Forces of Ukraine. On the Kharkiv direction, Russian terrorists unsuccessfully stormed the positions of Ukrainian units six times in the areas of the settlements of Hlyboke, Liptsi, Staritsa and Vovchansk. In the Kupyan direction, 14 attacks by invaders took place during the day. The defense forces repelled enemy assaults near Zapadny, Pishchany, Lozova, and Zagryzovo. On the Lyman direction the invaders attacked the positions of the Ukrainian defenders 30 times. They tried to penetrate our defenses near Tverdokhlibovo, Druzhelyubivka, Novoehorivka, Grekivka, Makiivka, Terniv, Torskyi, Hryhorivka, Kopanka and in Serebryansk Forest. In the Seversky direction, Ukrainian defenders repelled one assault by Russian invaders near the settlement of Verkhnokamianske. In the Kramatorsk direction, last day the enemy made two attempts to advance near the settlements of Chasiv Yar and Stupochka. Actively using guided air bombs in the Toretsk direction last day, the occupiers stormed the positions of our defenders in the Toretsk area five times. In the Pokrovsky direction our defenders stopped 40 offensive actions of the aggressor. The enemy actively used aviation. He stormed Ukrainian positions in the areas of Shevchenko, Pishchane, Novotroitske, Novooleksiivka, Novy Trud, Dachenske, Lysivka, Myrolyubivka, Promin and Pokrovsk. In the Kurakhiv direction the defense forces repelled 49 attacks. The occupiers most actively tried to advance near Sontsivka, Stary Terny, Dachensky, Zori, Kurakhovo, Dachnoy, Katerynivka, Elizavetivka, Hanivka, Antonivka, and Uspenivka. In the Vremivsk direction, the enemy carried out 29 assaults on our positions in the districts of Trudovoy, Kostyantynopolskyi, Suhy Yalyi, Blagodatnyi and Novodarivka. Actively engaged bomber aircraft for strikes in the direction. In the Gulyajpil direction, the enemy did not carry out offensive actions yesterday. Last day, on the Orichivsk direction, the enemy once attacked the positions of our defenders near Novoandriivka. Five times, the invaders unsuccessfully tried to dislodge units of the Defense Forces from their positions in the Dnieper direction. In the Volyn and Poliske directions no signs of the formation of enemy offensive groups were detected. In the operational zone in Kurshchyna, units of the Defense Forces of Ukraine repelled 22 attacks by Russian invaders over the past day. We will remind you that last The loss of the Russian invaders amounted to 1,390 people. Ukrainian soldiers also destroyed 6 tanks, 28 armored combat vehicles, 5 artillery systems, two cruise missiles, 54 vehicles and a unit of special equipment.	https://armyinform.com.ua/2024/12/12/ponad-200-rosijskyh-shturmiv-za-dobu-zsu-strymuyut-rosijskyj-nastup-na-shodi/	2024-12-11T22:29:24-08:00
